timestamp,soc,voltage,current,power,charging,raw_payload
2026-06-25T07:49:24.895869,95.4,24.879,0.445,11.08,0,"{""soc"":95.4,""voltage"":24.879,""current"":0.445,""power"":11.08,""ocv"":24.903,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1511}"
2026-06-25T07:49:29.609828,95.3,24.879,0.451,11.24,0,"{""soc"":95.3,""voltage"":24.879,""current"":0.451,""power"":11.24,""ocv"":24.903,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1516}"
2026-06-25T07:49:34.615736,95.1,24.878,0.439,10.94,0,"{""soc"":95.1,""voltage"":24.878,""current"":0.439,""power"":10.94,""ocv"":24.901,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1521}"
2026-06-25T07:49:39.615026,95.1,24.877,0.455,11.31,0,"{""soc"":95.1,""voltage"":24.877,""current"":0.455,""power"":11.31,""ocv"":24.902,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1526}"
2026-06-25T07:49:44.632745,95.1,24.877,0.443,11.01,0,"{""soc"":95.1,""voltage"":24.877,""current"":0.443,""power"":11.01,""ocv"":24.901,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1531}"
2026-06-25T07:49:49.647703,95.0,24.876,0.453,11.28,0,"{""soc"":95.0,""voltage"":24.876,""current"":0.453,""power"":11.28,""ocv"":24.901,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1536}"
2026-06-25T07:49:54.668785,95.0,24.875,0.435,10.8,0,"{""soc"":95.0,""voltage"":24.875,""current"":0.435,""power"":10.80,""ocv"":24.898,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1541}"
2026-06-25T07:49:59.797511,95.0,24.875,0.449,11.17,0,"{""soc"":95.0,""voltage"":24.875,""current"":0.449,""power"":11.17,""ocv"":24.899,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1546}"
2026-06-25T07:50:04.632178,95.0,24.874,0.445,11.05,0,"{""soc"":95.0,""voltage"":24.874,""current"":0.445,""power"":11.05,""ocv"":24.898,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1551}"
2026-06-25T07:50:09.622351,95.0,24.873,0.443,11.01,0,"{""soc"":95.0,""voltage"":24.873,""current"":0.443,""power"":11.01,""ocv"":24.897,""cell_v"":4.146,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1556}"
2026-06-25T07:50:14.642360,95.0,24.871,0.469,11.65,0,"{""soc"":95.0,""voltage"":24.871,""current"":0.469,""power"":11.65,""ocv"":24.897,""cell_v"":4.145,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1561}"
2026-06-25T07:50:19.588301,95.0,24.871,0.442,10.99,0,"{""soc"":95.0,""voltage"":24.871,""current"":0.442,""power"":10.99,""ocv"":24.894,""cell_v"":4.145,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1566}"
2026-06-25T07:50:24.672103,94.9,24.869,0.487,12.11,0,"{""soc"":94.9,""voltage"":24.869,""current"":0.487,""power"":12.11,""ocv"":24.895,""cell_v"":4.145,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1571}"
2026-06-25T07:50:29.588456,94.9,24.867,0.581,14.47,0,"{""soc"":94.9,""voltage"":24.867,""current"":0.581,""power"":14.47,""ocv"":24.899,""cell_v"":4.145,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1576}"
2026-06-25T07:50:34.615258,94.9,24.865,0.591,14.69,0,"{""soc"":94.9,""voltage"":24.865,""current"":0.591,""power"":14.69,""ocv"":24.897,""cell_v"":4.144,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1581}"
2026-06-25T07:50:39.666116,94.9,24.862,0.534,13.25,0,"{""soc"":94.9,""voltage"":24.862,""current"":0.534,""power"":13.25,""ocv"":24.891,""cell_v"":4.144,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1586}"
2026-06-25T07:50:44.638778,94.9,24.861,0.54,13.41,0,"{""soc"":94.9,""voltage"":24.861,""current"":0.540,""power"":13.41,""ocv"":24.890,""cell_v"":4.143,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1591}"
2026-06-25T07:50:49.689790,94.9,24.859,0.554,13.76,0,"{""soc"":94.9,""voltage"":24.859,""current"":0.554,""power"":13.76,""ocv"":24.889,""cell_v"":4.143,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1596}"
2026-06-25T07:50:54.673359,94.9,24.858,0.522,12.98,0,"{""soc"":94.9,""voltage"":24.858,""current"":0.522,""power"":12.98,""ocv"":24.886,""cell_v"":4.143,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1601}"
2026-06-25T07:50:59.604307,94.8,24.857,0.451,11.22,0,"{""soc"":94.8,""voltage"":24.857,""current"":0.451,""power"":11.22,""ocv"":24.881,""cell_v"":4.143,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1606}"
2026-06-25T07:51:04.609925,94.8,24.856,0.461,11.49,0,"{""soc"":94.8,""voltage"":24.856,""current"":0.461,""power"":11.49,""ocv"":24.881,""cell_v"":4.143,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1611}"
2026-06-25T07:51:09.626159,94.8,24.855,0.486,12.08,0,"{""soc"":94.8,""voltage"":24.855,""current"":0.486,""power"":12.08,""ocv"":24.881,""cell_v"":4.142,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1616}"
2026-06-25T07:51:14.645798,94.8,24.854,0.52,12.91,0,"{""soc"":94.8,""voltage"":24.854,""current"":0.520,""power"":12.91,""ocv"":24.882,""cell_v"":4.142,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1621}"
2026-06-25T07:51:19.690159,94.8,24.853,0.49,12.15,0,"{""soc"":94.8,""voltage"":24.853,""current"":0.490,""power"":12.15,""ocv"":24.879,""cell_v"":4.142,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1626}"
2026-06-25T07:51:24.778878,94.8,24.853,0.438,10.89,0,"{""soc"":94.8,""voltage"":24.853,""current"":0.438,""power"":10.89,""ocv"":24.876,""cell_v"":4.142,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1631}"
2026-06-25T07:51:29.620078,94.7,24.851,0.519,12.89,0,"{""soc"":94.7,""voltage"":24.851,""current"":0.519,""power"":12.89,""ocv"":24.879,""cell_v"":4.142,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1636}"
2026-06-25T07:51:34.716317,94.7,24.851,0.429,10.69,0,"{""soc"":94.7,""voltage"":24.851,""current"":0.429,""power"":10.69,""ocv"":24.874,""cell_v"":4.142,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1641}"
2026-06-25T07:51:39.634548,94.7,24.851,0.464,11.51,0,"{""soc"":94.7,""voltage"":24.851,""current"":0.464,""power"":11.51,""ocv"":24.876,""cell_v"":4.142,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1646}"
2026-06-25T07:51:44.651954,94.7,24.849,0.522,12.98,0,"{""soc"":94.7,""voltage"":24.849,""current"":0.522,""power"":12.98,""ocv"":24.877,""cell_v"":4.142,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1651}"
2026-06-25T07:51:49.687633,94.7,24.848,0.596,14.81,0,"{""soc"":94.7,""voltage"":24.848,""current"":0.596,""power"":14.81,""ocv"":24.880,""cell_v"":4.141,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1656}"
2026-06-25T07:51:54.914366,94.7,24.847,0.463,11.49,0,"{""soc"":94.7,""voltage"":24.847,""current"":0.463,""power"":11.49,""ocv"":24.871,""cell_v"":4.141,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1661}"
2026-06-25T07:51:59.710822,94.4,24.846,0.535,13.3,0,"{""soc"":94.4,""voltage"":24.846,""current"":0.535,""power"":13.30,""ocv"":24.875,""cell_v"":4.141,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1666}"
2026-06-25T07:52:04.649863,94.4,24.845,0.481,11.95,0,"{""soc"":94.4,""voltage"":24.845,""current"":0.481,""power"":11.95,""ocv"":24.871,""cell_v"":4.141,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1671}"
2026-06-25T07:52:09.644027,94.4,24.844,0.536,13.34,0,"{""soc"":94.4,""voltage"":24.844,""current"":0.536,""power"":13.34,""ocv"":24.873,""cell_v"":4.141,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1676}"
2026-06-25T07:52:14.679187,94.4,24.843,0.488,12.11,0,"{""soc"":94.4,""voltage"":24.843,""current"":0.488,""power"":12.11,""ocv"":24.869,""cell_v"":4.140,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1681}"
2026-06-25T07:52:19.685405,94.4,24.842,0.504,12.52,0,"{""soc"":94.4,""voltage"":24.842,""current"":0.504,""power"":12.52,""ocv"":24.869,""cell_v"":4.140,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1686}"
2026-06-25T07:52:24.917633,94.3,24.842,0.497,12.34,0,"{""soc"":94.3,""voltage"":24.842,""current"":0.497,""power"":12.34,""ocv"":24.868,""cell_v"":4.140,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1691}"
2026-06-25T07:52:29.730120,94.3,24.841,0.493,12.27,0,"{""soc"":94.3,""voltage"":24.841,""current"":0.493,""power"":12.27,""ocv"":24.867,""cell_v"":4.140,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1696}"
2026-06-25T07:52:34.729967,94.3,24.84,0.498,12.36,0,"{""soc"":94.3,""voltage"":24.840,""current"":0.498,""power"":12.36,""ocv"":24.867,""cell_v"":4.140,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1701}"
2026-06-25T07:52:39.662818,94.3,24.839,0.493,12.27,0,"{""soc"":94.3,""voltage"":24.839,""current"":0.493,""power"":12.27,""ocv"":24.865,""cell_v"":4.140,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1706}"
2026-06-25T07:52:44.754527,94.3,24.838,0.493,12.25,0,"{""soc"":94.3,""voltage"":24.838,""current"":0.493,""power"":12.25,""ocv"":24.865,""cell_v"":4.140,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1711}"
2026-06-25T07:52:49.811478,94.3,24.836,0.545,13.53,0,"{""soc"":94.3,""voltage"":24.836,""current"":0.545,""power"":13.53,""ocv"":24.865,""cell_v"":4.139,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1716}"
2026-06-25T07:52:54.790107,94.3,24.835,0.546,13.55,0,"{""soc"":94.3,""voltage"":24.835,""current"":0.546,""power"":13.55,""ocv"":24.864,""cell_v"":4.139,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1721}"
2026-06-25T07:52:59.713132,94.2,24.834,0.443,10.99,0,"{""soc"":94.2,""voltage"":24.834,""current"":0.443,""power"":10.99,""ocv"":24.858,""cell_v"":4.139,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1726}"
2026-06-25T07:53:04.963153,94.2,24.832,0.54,13.39,0,"{""soc"":94.2,""voltage"":24.832,""current"":0.540,""power"":13.39,""ocv"":24.861,""cell_v"":4.139,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1731}"
2026-06-25T07:53:09.774733,94.2,24.831,0.542,13.44,0,"{""soc"":94.2,""voltage"":24.831,""current"":0.542,""power"":13.44,""ocv"":24.860,""cell_v"":4.138,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1736}"
2026-06-25T07:53:14.696027,94.2,24.83,0.537,13.37,0,"{""soc"":94.2,""voltage"":24.830,""current"":0.537,""power"":13.37,""ocv"":24.859,""cell_v"":4.138,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1741}"
2026-06-25T07:53:19.701050,94.2,24.828,0.491,12.2,0,"{""soc"":94.2,""voltage"":24.828,""current"":0.491,""power"":12.20,""ocv"":24.854,""cell_v"":4.138,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1746}"
2026-06-25T07:53:24.824460,94.2,24.827,0.537,13.34,0,"{""soc"":94.2,""voltage"":24.827,""current"":0.537,""power"":13.34,""ocv"":24.856,""cell_v"":4.138,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1751}"
2026-06-25T07:53:29.710942,94.1,24.825,0.603,14.99,0,"{""soc"":94.1,""voltage"":24.825,""current"":0.603,""power"":14.99,""ocv"":24.857,""cell_v"":4.138,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1756}"
2026-06-25T07:53:34.971760,94.1,24.824,0.45,11.17,0,"{""soc"":94.1,""voltage"":24.824,""current"":0.450,""power"":11.17,""ocv"":24.848,""cell_v"":4.137,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1761}"
2026-06-25T07:53:39.783702,94.1,24.823,0.559,13.87,0,"{""soc"":94.1,""voltage"":24.823,""current"":0.559,""power"":13.87,""ocv"":24.853,""cell_v"":4.137,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1766}"
2026-06-25T07:53:44.689686,94.1,24.822,0.568,14.08,0,"{""soc"":94.1,""voltage"":24.822,""current"":0.568,""power"":14.08,""ocv"":24.852,""cell_v"":4.137,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1771}"
2026-06-25T07:53:49.691867,94.1,24.82,0.531,13.16,0,"{""soc"":94.1,""voltage"":24.820,""current"":0.531,""power"":13.16,""ocv"":24.849,""cell_v"":4.137,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1776}"
2026-06-25T07:53:54.797688,94.1,24.82,0.455,11.28,0,"{""soc"":94.1,""voltage"":24.820,""current"":0.455,""power"":11.28,""ocv"":24.844,""cell_v"":4.137,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1781}"
2026-06-25T07:53:59.752817,94.0,24.819,0.446,11.05,0,"{""soc"":94.0,""voltage"":24.819,""current"":0.446,""power"":11.05,""ocv"":24.843,""cell_v"":4.137,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1786}"
2026-06-25T07:54:04.750247,94.0,24.818,0.57,14.17,0,"{""soc"":94.0,""voltage"":24.818,""current"":0.570,""power"":14.17,""ocv"":24.849,""cell_v"":4.136,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1791}"
2026-06-25T07:54:09.972410,94.0,24.818,0.625,15.52,0,"{""soc"":94.0,""voltage"":24.818,""current"":0.625,""power"":15.52,""ocv"":24.851,""cell_v"":4.136,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1796}"
2026-06-25T07:54:14.767942,94.0,24.817,0.56,13.89,0,"{""soc"":94.0,""voltage"":24.817,""current"":0.560,""power"":13.89,""ocv"":24.847,""cell_v"":4.136,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1801}"
2026-06-25T07:54:19.719946,94.0,24.816,0.58,14.37,0,"{""soc"":94.0,""voltage"":24.816,""current"":0.580,""power"":14.37,""ocv"":24.847,""cell_v"":4.136,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1806}"
2026-06-25T07:54:24.801773,94.0,24.815,0.535,13.28,0,"{""soc"":94.0,""voltage"":24.815,""current"":0.535,""power"":13.28,""ocv"":24.844,""cell_v"":4.136,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1811}"
2026-06-25T07:54:29.731002,94.0,24.814,0.515,12.77,0,"{""soc"":94.0,""voltage"":24.814,""current"":0.515,""power"":12.77,""ocv"":24.841,""cell_v"":4.136,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1816}"
2026-06-25T07:54:34.770204,93.9,24.812,0.566,14.03,0,"{""soc"":93.9,""voltage"":24.812,""current"":0.566,""power"":14.03,""ocv"":24.843,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1821}"
2026-06-25T07:54:39.975686,93.9,24.811,0.448,11.12,0,"{""soc"":93.9,""voltage"":24.811,""current"":0.448,""power"":11.12,""ocv"":24.835,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1826}"
2026-06-25T07:54:44.786675,93.9,24.81,0.476,11.79,0,"{""soc"":93.9,""voltage"":24.810,""current"":0.476,""power"":11.79,""ocv"":24.835,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1831}"
2026-06-25T07:54:49.820562,93.7,24.809,0.453,11.24,0,"{""soc"":93.7,""voltage"":24.809,""current"":0.453,""power"":11.24,""ocv"":24.834,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1836}"
2026-06-25T07:54:54.820029,93.6,24.809,0.444,11.01,0,"{""soc"":93.6,""voltage"":24.809,""current"":0.444,""power"":11.01,""ocv"":24.833,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1841}"
2026-06-25T07:54:59.761880,93.6,24.809,0.457,11.35,0,"{""soc"":93.6,""voltage"":24.809,""current"":0.457,""power"":11.35,""ocv"":24.834,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1846}"
2026-06-25T07:55:04.749883,93.6,24.809,0.443,10.99,0,"{""soc"":93.6,""voltage"":24.809,""current"":0.443,""power"":10.99,""ocv"":24.833,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1851}"
2026-06-25T07:55:09.786256,93.6,24.808,0.46,11.4,0,"{""soc"":93.6,""voltage"":24.808,""current"":0.460,""power"":11.40,""ocv"":24.833,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1856}"
2026-06-25T07:55:14.803984,93.6,24.807,0.44,10.94,0,"{""soc"":93.6,""voltage"":24.807,""current"":0.440,""power"":10.94,""ocv"":24.831,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1861}"
2026-06-25T07:55:20.033579,93.6,24.807,0.437,10.85,0,"{""soc"":93.6,""voltage"":24.807,""current"":0.437,""power"":10.85,""ocv"":24.831,""cell_v"":4.135,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1866}"
2026-06-25T07:55:24.955329,93.6,24.806,0.436,10.83,0,"{""soc"":93.6,""voltage"":24.806,""current"":0.436,""power"":10.83,""ocv"":24.830,""cell_v"":4.134,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1871}"
2026-06-25T07:55:29.961470,93.5,24.806,0.442,10.89,0,"{""soc"":93.5,""voltage"":24.806,""current"":0.442,""power"":10.89,""ocv"":24.830,""cell_v"":4.134,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1876}"
2026-06-25T07:55:34.754322,93.5,24.803,0.436,10.83,0,"{""soc"":93.5,""voltage"":24.803,""current"":0.436,""power"":10.83,""ocv"":24.827,""cell_v"":4.134,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1881}"
2026-06-25T07:55:39.800872,93.5,24.803,0.438,10.85,0,"{""soc"":93.5,""voltage"":24.803,""current"":0.438,""power"":10.85,""ocv"":24.827,""cell_v"":4.134,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1886}"
2026-06-25T07:55:44.794165,93.5,24.803,0.437,10.83,0,"{""soc"":93.5,""voltage"":24.803,""current"":0.437,""power"":10.83,""ocv"":24.826,""cell_v"":4.134,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1891}"
2026-06-25T07:55:49.830591,93.5,24.802,0.431,10.69,0,"{""soc"":93.5,""voltage"":24.802,""current"":0.431,""power"":10.69,""ocv"":24.825,""cell_v"":4.134,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1896}"
2026-06-25T07:55:54.921355,93.5,24.801,0.439,10.92,0,"{""soc"":93.5,""voltage"":24.801,""current"":0.439,""power"":10.92,""ocv"":24.825,""cell_v"":4.134,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1901}"
2026-06-25T07:55:59.861763,93.5,24.8,0.436,10.83,0,"{""soc"":93.5,""voltage"":24.800,""current"":0.436,""power"":10.83,""ocv"":24.824,""cell_v"":4.133,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1906}"
2026-06-25T07:56:04.773324,93.5,24.8,0.435,10.78,0,"{""soc"":93.5,""voltage"":24.800,""current"":0.435,""power"":10.78,""ocv"":24.823,""cell_v"":4.133,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1911}"
2026-06-25T07:56:09.781896,93.4,24.799,0.442,10.94,0,"{""soc"":93.4,""voltage"":24.799,""current"":0.442,""power"":10.94,""ocv"":24.823,""cell_v"":4.133,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1916}"
2026-06-25T07:56:14.922195,93.4,24.797,0.443,10.96,0,"{""soc"":93.4,""voltage"":24.797,""current"":0.443,""power"":10.96,""ocv"":24.821,""cell_v"":4.133,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1921}"
2026-06-25T07:56:19.939408,93.4,24.796,0.44,10.92,0,"{""soc"":93.4,""voltage"":24.796,""current"":0.440,""power"":10.92,""ocv"":24.820,""cell_v"":4.133,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1926}"
2026-06-25T07:56:24.920920,93.4,24.796,0.428,10.64,0,"{""soc"":93.4,""voltage"":24.796,""current"":0.428,""power"":10.64,""ocv"":24.819,""cell_v"":4.133,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1931}"
2026-06-25T07:56:29.956152,93.4,24.795,0.461,11.42,0,"{""soc"":93.4,""voltage"":24.795,""current"":0.461,""power"":11.42,""ocv"":24.819,""cell_v"":4.132,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1936}"
2026-06-25T07:56:34.790188,93.4,24.795,0.422,10.44,0,"{""soc"":93.4,""voltage"":24.795,""current"":0.422,""power"":10.44,""ocv"":24.817,""cell_v"":4.132,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1941}"
2026-06-25T07:56:39.786840,93.4,24.794,0.427,10.6,0,"{""soc"":93.4,""voltage"":24.794,""current"":0.427,""power"":10.60,""ocv"":24.817,""cell_v"":4.132,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1946}"
2026-06-25T07:56:45.009403,93.4,24.793,0.425,10.55,0,"{""soc"":93.4,""voltage"":24.793,""current"":0.425,""power"":10.55,""ocv"":24.816,""cell_v"":4.132,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1951}"
2026-06-25T07:56:49.820102,93.3,24.792,0.428,10.62,0,"{""soc"":93.3,""voltage"":24.792,""current"":0.428,""power"":10.62,""ocv"":24.815,""cell_v"":4.132,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1956}"
2026-06-25T07:56:55.025146,93.3,24.792,0.498,12.36,0,"{""soc"":93.3,""voltage"":24.792,""current"":0.498,""power"":12.36,""ocv"":24.818,""cell_v"":4.132,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1961}"
2026-06-25T07:56:59.857673,93.3,24.79,0.521,12.91,0,"{""soc"":93.3,""voltage"":24.790,""current"":0.521,""power"":12.91,""ocv"":24.818,""cell_v"":4.132,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1966}"
2026-06-25T07:57:04.867429,93.3,24.789,0.429,10.67,0,"{""soc"":93.3,""voltage"":24.789,""current"":0.429,""power"":10.67,""ocv"":24.812,""cell_v"":4.131,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1971}"
2026-06-25T07:57:09.875755,93.3,24.787,0.438,10.87,0,"{""soc"":93.3,""voltage"":24.787,""current"":0.438,""power"":10.87,""ocv"":24.811,""cell_v"":4.131,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1976}"
2026-06-25T07:57:14.821595,93.3,24.787,0.425,10.53,0,"{""soc"":93.3,""voltage"":24.787,""current"":0.425,""power"":10.53,""ocv"":24.810,""cell_v"":4.131,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1981}"
2026-06-25T07:57:19.808473,93.3,24.787,0.447,11.05,0,"{""soc"":93.3,""voltage"":24.787,""current"":0.447,""power"":11.05,""ocv"":24.811,""cell_v"":4.131,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1986}"
2026-06-25T07:57:24.954683,93.2,24.785,0.431,10.67,0,"{""soc"":93.2,""voltage"":24.785,""current"":0.431,""power"":10.67,""ocv"":24.808,""cell_v"":4.131,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1991}"
2026-06-25T07:57:29.857736,93.2,24.785,0.433,10.73,0,"{""soc"":93.2,""voltage"":24.785,""current"":0.433,""power"":10.73,""ocv"":24.808,""cell_v"":4.131,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":1996}"
2026-06-25T07:57:34.995777,93.2,24.784,0.442,10.94,0,"{""soc"":93.2,""voltage"":24.784,""current"":0.442,""power"":10.94,""ocv"":24.808,""cell_v"":4.131,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":2001}"
2026-06-25T07:57:39.814875,93.2,24.783,0.602,14.9,0,"{""soc"":93.2,""voltage"":24.783,""current"":0.602,""power"":14.90,""ocv"":24.815,""cell_v"":4.130,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":2006}"
2026-06-25T07:57:44.819268,93.2,24.781,0.545,13.5,0,"{""soc"":93.2,""voltage"":24.781,""current"":0.545,""power"":13.50,""ocv"":24.810,""cell_v"":4.130,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":2011}"
2026-06-25T07:57:49.955258,93.2,24.78,0.437,10.83,0,"{""soc"":93.2,""voltage"":24.780,""current"":0.437,""power"":10.83,""ocv"":24.804,""cell_v"":4.130,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":2016}"
2026-06-25T07:57:54.939229,93.2,24.78,0.428,10.6,0,"{""soc"":93.2,""voltage"":24.780,""current"":0.428,""power"":10.60,""ocv"":24.803,""cell_v"":4.130,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":2021}"
2026-06-25T07:57:59.849469,93.1,24.779,0.429,10.6,0,"{""soc"":93.1,""voltage"":24.779,""current"":0.429,""power"":10.60,""ocv"":24.803,""cell_v"":4.130,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":2026}"
2026-06-25T07:58:05.287924,93.1,24.779,0.429,10.64,0,"{""soc"":93.1,""voltage"":24.779,""current"":0.429,""power"":10.64,""ocv"":24.802,""cell_v"":4.130,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":2031}"
2026-06-25T07:58:10.102842,93.1,24.778,0.44,10.92,0,"{""soc"":93.1,""voltage"":24.778,""current"":0.440,""power"":10.92,""ocv"":24.802,""cell_v"":4.130,""charging"":false,""latch"":true,""pi_status"":""offline"",""uptime_s"":2036}"
